source,target
071840,090430
069960,377300
003160,425420
000990,005940
006110,101360
001270,039490
187790,285800
045300,086390
019540,053060
001510,005380
005830,012030
005940,020150
039490,069960
187870,257720
101330,352910
016920,187220
013870,024910
214320,351870
044340,066130
032830,207940
003540,035720
047810,103140
035620,046390
052900,402490
051910,066570
044380,129890
012450,088350
003550,051900
005940,042700
035620,253450
001200,251270
092040,136490
016360,290650
064290,425420
214430,274090
006800,138040
108490,196170
003570,024740
010470,351870
030610,298380
001510,039130
008470,043220
001200,403850
050090,077360
013700,424760
411080,430690
0015N0,016360
047810,474610
012450,047810
003530,012030
038950,084730
072990,355690
006800,032500
005930,035420
068270,326030
001290,003470
241520,309960
016610,073240
474170,474610
272450,298690
062040,298040
019210,100660
000440,117580
032830,039490
048550,214320
033250,212560
000660,005940
005940,388210
043220,100660
298040,353200
090470,417840
000430,033530
054450,396270
016360,187790
001200,052690
090710,455900
004370,456160
001720,016610
012280,113810
032350,047810
005940,007660
043200,095910
408900,419530
005930,105560
196170,347850
329180,448760
006800,071050
007660,016360
000950,067310
279600,336680
037370,285490
004370,244920
087260,118990
092200,122350
424760,484120
003470,424870
005930,099190
001510,226950
140860,475960
002795,03473K
062040,388050
029530,049550
015760,051600
064290,253590
088290,121800
278470,475150
023160,086670
018260,058970
122690,310870
001510,071050
011700,019210
004170,078930
034590,267290
027360,028260
079160,294870
001200,032350
008700,024940
007340,099440
016670,053800
032830,086280
048770,108230
024880,092440
002350,161390
078590,126600
005490,034020
000850,006800
306200,460860
004020,010130
000100,006800
043360,066310
039340,310200
003030,010130
016360,042660
004100,033530
003540,064350
017670,096770
007530,054300
056080,140670
003850,308080
108490,199430
272210,474170
016610,041510
042700,064850
032500,050890
064350,448710
028050,066570
025440,069510
030210,064350
025560,045300
003540,086520
389260,475150
004170,352820
007820,108230
090360,348340
222800,251370
000950,079000
007660,353200
298380,347850
232140,306620
095190,272210
003540,222800
012340,126340
000880,326030
216050,402340
003530,072710
008110,065350
003470,017670
051900,377300
019210,101170
005680,126340
000880,030610
043150,078020
013310,019540
009470,039490
030200,095570
005935,007660
054780,241840
032580,080220
001200,059210
004080,405920
000880,005930
001290,038540
002810,021650
056080,090360
007110,025980
360070,416180
294140,357580
012450,329180
007660,127980
021820,085910
056080,108490
012450,489790
008700,017250
003530,033780
067310,329180
218410,474610
265560,352910
077970,082740
034730,052420
005930,011930
003230,030200
003550,329180
095190,214430
016360,032640
080470,234100
015760,064350
353200,356860
003550,012030
000660,035420
016360,108490
101330,377330
216050,351870
006400,034020
016360,034220
089850,118990
025560,089140
000660,010140
000270,300080
092870,217190
012330,307950
214150,214450
005930,079550
001500,009150
024880,240600
017900,417010
067310,172670
000950,001510
066970,373220
023440,086520
000850,004380
020120,263720
000880,194480
010580,198940
006800,207940
085810,197140
001510,127120
145170,271560
126720,130660
000660,105560
067630,115450
0009K0,005940
086520,105560
072950,368600
004270,054630
086450,187870
012450,042660
100660,138070
005930,196170
014910,417200
003540,005380
225190,234920
003530,041510
058610,389500
083650,136490
018670,034730
022100,319400
003550,267250
006800,069960
039490,251270
024880,071670
054630,270660
017940,035720
013870,122350
054210,078020
000150,039490
001200,373220
016360,161390
012280,093380
413630,466100
424760,454910
003230,003530
001200,192080
011560,045100
015760,078930
000500,103590
011040,069620
001290,001750
488280,950220
021820,038110
018250,460930
0009K0,488900
002380,039490
006490,049180
006800,039490
006400,106080
330730,488280
004690,117580
005930,307950
000950,288620
001200,189300
034730,439260
200880,307950
009830,032820
003550,058610
005940,336570
000660,004000
006260,030210
003540,138040
005380,035420
005880,028670
001510,006260
140670,455900
001510,039490
054300,123700
105550,128540
030200,035760
002320,298690
362990,363260
093190,332370
009900,012330
083650,105840
009150,030530
039490,090430
309960,372320
263810,294140
082920,382900
011210,088290
017860,038870
123410,123700
047040,100090
340930,378340
030000,214270
053270,123700
003550,032640
033250,122350
031510,204320
039490,253450
368600,429270
000660,060570
010820,214430
272210,329180
000950,128940
051600,052690
034220,034730
009140,042600
028050,096530
082920,178320
001500,003540
001200,006800
001820,039340
003550,033780
024740,310870
096870,452430
029480,051980
007810,353200
117730,475400
000720,034020
253590,348210
016920,072990
010620,039340
066130,066570
277810,455900
016360,020150
348150,456160
032500,138080
005930,032280
001200,041190
032800,034120
003540,071050
095340,357780
041510,376300
016360,278470
001510,462870
056190,319400
173940,182360
086670,105740
016360,088980
000950,066970
095610,240810
024880,042660
006400,078020
030610,267260
336680,464080
012510,035720
024880,096350
002990,004960
000120,005940
009680,020400
077500,440110
003530,030210
030210,071050
073240,316140
010130,082640
035420,373220
007810,042040
032960,154040
079550,272210
077500,093520
114190,277880
175250,278470
039490,318060
105550,464080
087010,214450
085620,088350
004490,054300
251630,452200
034730,035720
024720,200130
039340,078020
006400,247540
000660,051900
012450,462350
086520,450080
348340,413630
016740,040610
098460,209640
003550,484870
372320,456160
265560,377330
000850,195990
108380,145720
002920,064960
257720,278470
003160,025560
279600,437730
001420,002920
041020,220180
207940,326030
199430,455900
098070,389650
224060,396470
036890,053160
053050,117580
005940,456070
003530,007660
003570,010100
007110,045390
160550,241840
079550,214430
003530,306200
010580,048430
029530,065690
004020,016360
006800,016610
005710,008500
360070,452400
024120,075180
005930,252990
003470,352820
005930,089970
003030,016360
006800,0126Z0
005930,187790
001560,100660
003470,005380
030210,272450
003490,078160
000880,003530
002350,204320
035760,402340
004170,069960
039490,254120
219130,251370
001510,016610
112290,425420
078340,192820
035000,237820
009150,078020
302430,469750
001500,078020
030210,257720
052420,082850
003230,035720
010690,075180
236810,351870
257370,299030
065450,214430
048550,237820
001200,001720
023530,058650
011700,138070
010120,039490
013890,069960
009540,010140
009150,052710
004370,072710
003530,365340
003530,123890
048430,071850
004170,006260
006360,047040
005380,017370
004170,039490
078020,352820
003670,004990
006800,307930
182360,352820
001500,247540
000880,267790
000500,229640
002880,016740
089790,425420
011560,011930
005930,042660
195940,338840
105550,279600
092300,251370
181710,330730
014940,075580
012330,034220
003470,183300
034730,210980
0009K0,004170
012450,035460
073010,103230
097230,217500
092200,308170
032800,173940
001200,006730
009830,100090
095500,419530
002700,004270
006400,028300
039490,373220
006800,007070
005940,006360
003540,207940
067390,274090
137400,148930
034730,064350
013310,053700
000440,024060
279600,352910
039490,441270
060570,187870
060250,462860
108320,452430
073490,115440
105330,425040
090430,123330
017670,034950
101400,248070
047810,214430
098460,360350
259630,299030
007310,035720
060570,402340
030000,351870
001430,058650
006800,403850
003540,069960
006840,023160
018670,285130
003670,034020
196170,298380
253450,464580
015260,251370
272210,484870
067570,130500
003530,194480
026890,250060
015750,085910
102710,357780
001270,006800
044340,234920
030210,069960
309710,310210
001200,443060
005380,307950
003160,064290
036010,356860
010820,079550
009830,322000
001620,078590
092440,138070
131100,220260
072990,187220
033170,064520
030200,488280
005940,017670
003540,006260
004170,139480
003540,039490
089790,253590
010120,322180
108230,317830
005930,034220
001500,003470
013520,090080
033640,061970
003160,306620
214150,460930
038950,118990
119500,352090
348210,425420
009900,200880
000660,329180
036220,220180
034020,035720
016360,028260
033240,034220
086980,241840
000660,060720
000660,012030
086520,329180
049550,093190
029530,131180
035720,236810
263810,357580
101330,265560
000270,034020
178320,288620
034730,078930
016360,204320
000660,252990
000660,089970
011560,054940
000660,187790
071840,095570
054210,061040
039490,086790
000660,001200
023810,128540
029530,043360
006490,035760
005940,035720
056080,413630
065680,187270
034020,051600
011320,212560
0009K0,034730
064240,070300
001510,090430
042660,097230
002030,196170
001290,003620
086390,420770
003530,018260
078860,173940
064290,306620
032820,105840
005930,065770
003470,272450
001500,010620
001720,003540
291230,363260
051910,456160
355150,368600
214270,362990
024910,065500
010820,047810
044380,045660
222800,272210
011390,025980
007070,036800
035000,214270
033170,036540
051910,244920
001290,005940
032350,161580
000120,004170
028050,035420
017670,258790
003540,175330
054780,317530
001510,032350
005930,298380
059090,451220
352910,464080
007660,219130
030210,086280
000660,267250
000270,003540
142760,187870
015760,039490
006800,012450
003470,200670
007070,078020
000660,042660
251630,302430
272210,278470
004170,057050
042670,377300
011230,047400
035720,280360
322000,456040
210980,302440
011700,043220
042510,263860
001510,003550
064820,077970
012030,246960
003540,004370
000720,028300
000990,033780
017250,043090
089030,425420
042040,356860
221840,474610
008930,128940
126640,290120
000950,377300
001270,001720
365330,459100
035720,071050
001500,010120
013890,057050
023810,464080
336680,424960
000660,356860
006400,012330
016360,068270
012860,101330
100790,326030
005830,032830
017250,037070
013870,308170
087600,115610
028260,207940
036010,353200
043360,332370
065450,079550
000100,128940
013310,017370
005380,329180
206560,274400
214270,236810
004270,011080
016610,055550
023160,088350
105760,483650
017670,187870
005380,252990
006800,009240
008500,170030
071670,105840
042700,353200
004270,950200
000950,005930
003230,352820
001200,317450
318020,368770
006800,101670
028260,069960
003470,003490
007530,123700
035460,451760
214320,291230
019990,092440
012280,123410
117730,277810
003470,207940
016360,030200
000660,072710
128540,424960
034020,064350
005940,054050
003570,122690
017670,402340
000950,005940
013310,015750
036010,042040
004080,005940
101360,247540
095500,257720
003540,016610
000720,039490
078350,417840
082740,355690
225590,282330
347000,355690
089970,095610
023000,113810
042510,187870
005940,064350
004370,376900
001500,103140
003670,247540
005940,236200
000660,034220
030200,030610
007810,092300
025560,217190
005930,278470
033240,090460
279600,377330
187870,475960
095720,100220
089030,253590
035900,122870
005930,042700
002795,005930
009150,009470
017810,103840
007660,111770
047810,079550
036570,078160
005380,042660
003540,282330
097780,214330
000430,053270
000270,078020
005940,222800
010130,035720
006800,025950
012450,221840
009150,012330
000430,004100
020400,064960
012340,417200
034120,041510
052420,061250
003230,183300
003470,006260
005380,011210
108490,413630
015260,323280
003470,039490
005930,014950
042670,084180
024880,049430
000880,166480
196170,326030
064290,232140
078020,443250
001430,004020
086280,204320
032820,100090
122870,182360
071970,073010
005940,029780
004170,090430
143210,161390
328130,454910
034020,317850
000910,047400
017670,042510
023810,279600
086390,217190
008470,105840
091580,354320
0009K0,001200
004020,004080
007660,012450
024940,043090
042040,353200
037070,225190
043220,096350
122350,310870
075180,204320
001200,001510
000660,161390
011320,013870
028260,086280
034730,475150
005930,388210
273060,351870
024060,117580
008770,090430
039490,443060
033530,053270
303530,356680
003530,095610
005940,078930
075580,329180
187220,347000
083650,163280
002700,270660
003230,280360
024940,037070
001750,039490
001500,066570
019990,138070
019990,240600
036810,382800
003530,099320
214270,273060
003540,251270
001290,064850
001510,293490
039490,347850
214320,363260
012450,067390
017900,355150
004100,053270
031330,095570
046210,067630
000660,216050
227950,464580
267320,452190
004800,010130
012450,214450
032640,326030
042510,356890
000430,023000
0126Z0,298040
001200,187790
000880,078930
000990,042700
092070,417500
008770,032350
018250,403870
012330,190510
025540,279600
035000,351870
005380,033780
009540,329180
237820,351870
059210,213420
006800,009150
007810,219130
005940,352820
131970,330860
048550,351870
003470,004370
001720,003470
004250,036570
130660,457550
019990,071670
117730,437730
001200,089590
010240,109860
000880,016360
079550,329180
007820,022100
032350,214450
257370,340930
000880,014680
010950,078930
006800,086790
037560,066790
000720,066570
079550,187790
317450,484870
038950,087260
008770,123330
003160,045300
035720,039490
067390,272210
101170,105840
056080,348340
013810,079900
089590,298690
001510,006800
012330,204320
007310,280360
000660,020150
011320,122350
317530,464580
100090,487570
034730,347890
000880,217330
079370,389500
003540,253450
019540,053700
008770,078340
160550,317530
066570,225190
092220,440110
001820,009150
038880,105550
067570,089470
003550,137310
001570,348370
012170,464580
090460,441270
336260,382900
074600,146320
003470,016610
024850,046210
000660,042700
009540,042660
069960,257720
011810,100090
021820,200880
032820,457550
025560,089790
023000,093380
041520,417840
005870,289930
005710,040610
067390,214430
250060,307950
066570,271560
078020,271560
084650,136490
030200,064850
003470,195940
016360,323410
039490,307950
232140,348210
011300,075970
051900,051910
010580,241690
003540,012450
021080,419530
037370,185490
259630,340930
099220,322000
000660,005110
059090,382900
008700,043090
030530,039020
064550,099430
016360,017670
007660,015260
352910,424960
044340,054630
178320,336260
001040,004990
018500,053060
003530,035720
039490,317450
008730,072710
005930,028260
001200,032640
005940,280360
077500,254490
000100,185750
093520,145720
004000,018880
259630,373220
000660,388210
108380,248070
008700,037070
005930,204320
001510,035420
361390,462350
096770,402340
006260,100090
047810,329180
036570,259960
086390,089790
258790,411080
004490,123700
005940,071050
000950,003530
035720,139480
005930,027360
095910,456040
023160,452280
000660,007660
002700,043090
016360,035720
052690,083650
141080,950160
003490,298690
173940,352820
101670,174900
033780,035720
016610,086790
058470,310210
010130,016360
078020,282330
000880,005180
214270,214320
424760,445180
001720,403870
002700,037070
105760,332290
001510,001720
038540,064850
001270,001510
016360,240810
007680,310200
066590,204320
035460,474170
035460,079550
095340,446540
008110,009140
090710,466100
005930,018260
004380,138360
382900,475150
001200,065770
003470,475460
000950,097520
007070,225590
001040,034020
025980,045390
000720,052690
039020,085620
001390,450140
008770,189300
001200,161390
019770,033530
030610,041510
216050,363260
000100,326030
005930,160550
001200,298380
064260,462860
005940,272450
003230,039490
001290,226400
025540,424960
030610,313760
001040,060980
002030,069920
005940,042370
009150,126340
007820,048770
013030,023160
005930,068270
014680,039490
005940,257720
016920,052020
004170,006800
098120,446540
086980,317530
064760,272110
0126Z0,298380
222800,290650
008500,088290
029530,096690
035720,060250
000270,012330
072950,365590
001420,020400
028300,277810
101390,216050
107600,365340
036010,092300
001040,003540
009540,024880
039340,064260
003540,192080
003530,064350
000430,113810
214430,462350
003540,441270
005930,030200
020560,486990
100220,215200
005870,095190
000950,034730
005380,007660
031510,126640
003470,253450
001720,001750
039560,365330
002810,078590
089790,306620
055550,207940
036190,457550
221840,451760
010820,035460
037460,095570
052020,347000
033100,298040
039340,293490
012450,035720
113810,123700
099440,138360
100090,271560
046390,464580
034020,207940
046210,115450
115450,278650
003960,004370
001720,066970
001200,488280
004090,117580
065690,332370
015760,092460
204320,290120
001750,203400
105550,336680
005930,218410
026890,352820
003550,035720
000100,095700
030210,064960
279600,317120
003230,004370
013870,310870
012330,064800
030200,034730
001720,036570
000660,204320
033530,113810
003540,097950
041510,323410
005940,207940
001200,278470
019990,024880
214150,403870
361390,448710
004100,113810
001510,017370
117730,140670
005930,198080
306620,348210
003570,011320
000910,011300
0009K0,388210
098460,168360
000880,294570
011370,248070
006260,180640
298000,298040
002810,126600
035420,298380
005940,069960
317120,464080
055490,360070
003540,006800
469610,486990
039440,059120
001200,228670
041930,378850
016610,187870
017810,248170
015760,441270
010620,078020
000660,051500
007660,950160
323280,353200
004920,089150
138080,218410
078020,079960
100090,389260
042510,411080
062040,189860
041440,241560
001820,052710
034020,039490
003530,034020
016610,402340
005870,474610
039490,128940
005940,102710
054630,234920
123570,214320
009320,018880
006800,079370
454910,484120
017370,053060
001500,005940
001560,096350
042040,092300
128540,265560
001420,198940
039490,086710
038880,336680
236810,291230
005940,006260
005940,039490
008830,092440
004800,051910
037270,352820
365590,429270
078860,122870
008110,042110
000950,240810
032800,352820
066900,353200
042110,042600
039490,192650
100660,105840
448710,451760
003530,352820
066970,377300
003530,005380
222800,356860
073010,101930
251370,356860
016610,078020
008500,012200
031310,066570
001380,170030
095190,221840
159010,402490
001440,034020
009900,123040
011930,045100
015750,019540
008770,499790
032640,034730
000880,004080
006360,012330
138040,316140
001200,003280
031210,078930
006400,035420
090370,118000
036570,251270
001290,042660
086520,214450
028260,373220
005940,086280
035620,464580
031510,066590
006400,010140
104830,425040
003670,032350
140670,466100
005940,462870
361610,373220
032830,036570
214430,448710
003540,020560
193250,264850
089790,232140
002030,034230
079370,114810
092870,425420
030000,291230
003530,183300
257720,419530
101360,290670
006800,015760
003470,373220
089030,306620
064820,443060
095500,101670
004370,035720
187870,290660
080580,095340
000430,093380
001200,030610
139480,145170
012280,054300
161890,195940
005940,139480
001200,034230
357580,475150
001200,005930
001510,015760
005830,078020
003470,009420
038500,183190
047820,276730
236810,363260
101670,419530
004170,018290
017040,388050
290670,450080
064850,214450
214370,272210
277810,466100
000430,019770
010120,017040
107640,458650
0126Z0,030610
003530,280360
066570,373220
251630,333620
005930,036460
001380,008500
323410,377300
049430,092440
012450,034020
004080,042660
066570,441270
003540,004270
000430,104040
005930,017670
030210,950160
033530,093380
003120,004700
378340,452190
003550,078930
214450,278470
064350,103140
187220,355690
013810,042670
005940,016610
006800,270660
330860,405100
003550,034020
004100,093380
001510,298040
042370,288620
204320,307950
092870,253590
017370,018500
003470,006800
005940,195940
025560,092870
005380,030200
289930,462350
051900,271560
005930,035720
016360,071050
025560,089030
178320,437730
009830,012450
004100,019770
039490,086900
002880,170030
039490,488280
199430,466100
001510,060720
000880,217270
003160,348210
033530,104040
010820,221840
263860,411080
018500,043370
035420,377300
030000,363260
001500,277810
023000,123410
019990,049430
003550,005380
128940,136490
004100,104040
005090,071320
005930,240810
005940,307930
043370,053700
001420,048430
000660,087010
0126Z0,028260
012200,088290
086520,087010
000950,009540
035460,274090
032790,131180
148930,277880
274090,462350
006800,389500
083450,382800
012860,128540
024740,122690
221840,474170
004770,429270
064290,348210
053060,200880
000950,016360
003230,012450
032790,043360
060570,361570
045390,051980
131400,145210
089860,329180
001510,472850
052020,417790
004170,030000
018880,080470
000100,424870
092220,142210
058610,059270
010820,067390
298040,388050
003550,459510
078350,090470
001530,290670
041510,419530
005940,005960
008770,307950
006730,090430
004270,069960
041510,352820
011700,105840
073010,077970
128940,249420
085660,261780
005940,251270
039490,069620
200350,227950
084370,144960
089030,232140
241770,281740
016360,257720
005930,025320
336680,437730
061090,469610
012450,402340
005940,403850
014910,361670
299030,340930
017900,368600
206560,276040
030200,033780
019680,210120
012030,357880
095660,950160
001420,009680
003470,020560
103590,294630
001560,011700
105550,437730
010120,015760
355150,365590
000150,000950
079550,221840
008830,096350
187790,393970
002880,008500
087600,303030
001720,005940
000270,003620
006260,039490
317120,424960
267250,298040
007530,033530
004270,008700
103230,443060
001200,064850
034730,373220
012860,464080
127980,353200
013870,024740
0126Z0,068270
024120,031510
001200,030200
003010,352820
005930,064350
000660,017670
003160,217190
006800,036570
034020,253450
005940,052690
065450,221840
005940,298020
005940,090430
004170,451250
003540,307950
373220,439260
448710,474170
101670,257720
010470,216050
166090,272110
010690,031510
044780,195990
010120,298040
006800,073490
005940,253450
243840,354320
025540,265560
012330,023800
003540,030000
0126Z0,030200
016360,089860
005940,006400
219130,356860
090430,278470
005680,126730
000660,035720
005940,111770
059120,160980
003540,317450
138360,417970
064760,101160
000660,285800
094820,457550
001040,001270
007660,251370
041440,317850
037270,039490
000810,001290
092440,105840
035760,079550
016360,069960
095700,099430
000880,006280
003530,039490
043260,079960
067310,104620
056190,317830
017860,137950
068050,086980
004270,004370
064400,328130
017860,065420
032790,066310
065450,067390
041650,204320
229640,294630
003540,010620
001500,034730
032800,078860
004270,225190
011930,054940
005940,012450
090360,117730
036010,222800
075180,126640
010240,053160
317530,419530
105760,109960
003540,015760
021820,123040
104830,105330
330730,452300
092300,356860
272210,361390
001200,003530
013810,084180
047810,221840
105550,352910
274090,448710
078020,187870
079550,218410
006260,322180
016360,039490
032820,052690
045300,420770
006800,085620
031980,036930
011070,034020
058470,098120
093520,440110
001510,161390
033780,039490
003470,347850
237820,291230
072950,417010
007070,499790
187220,318020
012860,279600
049430,096350
015750,053700
066900,092300
001380,088290
003470,011930
042660,075580
123570,237820
066970,101360
067390,462350
005930,016360
131100,348370
066970,450080
009150,012340
003620,005940
017370,043370
168360,209640
030200,430690
005930,014680
096870,108320
003470,234340
009680,010580
006260,016610
004380,099440
000950,030210
005930,263860
003470,079550
198940,241690
008830,024880
003540,298040
047810,067390
040610,170030
257370,267320
038110,043370
139480,419530
000880,001040
023960,145210
041520,090470
052020,355690
003530,004370
090710,105550
001500,037560
042600,101400
005380,035720
038880,352910
106240,441270
006730,008770
004370,280360
078590,089470
001080,306200
001040,251270
052420,336260
012450,207940
099430,207940
019210,138070
019210,240600
273060,363260
003530,139480
006220,006800
016360,170900
006800,488280
018000,389260
078930,499790
030200,086960
003470,214180
019680,215200
021080,194370
039490,072990
005935,012450
075580,439260
030200,030210
000660,064350
011210,073240
101680,417970
039340,329180
006120,034730
001510,086900
073570,419530
055550,373220
079550,099320
018250,088350
029780,055550
003850,487570
054780,160550
000660,086520
024720,097950
112040,205500
013030,086670
054780,200350
078340,458650
039490,214150
209640,360350
016360,139480
052420,214330
018880,234100
039340,393210
060570,104200
009150,417200
010660,138360
034020,373220
014830,033780
011230,037370
003160,089790
068290,419530
000660,222800
010100,092200
030210,328130
001510,278470
003470,004020
035000,363260
293490,377300
005870,214430
028260,030000
004080,161890
086900,313760
237820,363260
019210,071670
101680,129920
041650,075180
005930,032500
355690,417790
006800,060370
016360,271560
015760,298040
012450,039490
005940,373220
259630,267320
309710,347850
000670,010130
011370,026890
403870,460930
007070,079550
033100,267260
066900,219130
069620,185750
030610,035900
003550,006260
003580,028300
010620,075580
054210,248070
013310,021820
039490,145720
053800,140860
043200,322000
016360,016610
000660,005935
352910,437730
452260,489790
001500,329180
012450,095190
001500,012030
096770,373220
005940,189300
000880,484590
036540,061970
001750,004020
041440,267270
039490,064850
004370,221800
122870,173940
002350,145210
277810,328130
000430,123410
008830,011700
356890,391710
005930,071050
002700,234920
007810,251370
000660,034020
032350,039490
179900,249420
000150,336260
032640,086960
001430,005490
067630,278650
047920,067630
034020,160190
272210,448710
045300,217190
089590,100790
050890,073490
036570,205500
019550,330730
023810,437730
037070,270660
025560,145210
161390,352820
001200,010950
000850,016360
003470,015760
101670,271560
009150,089590
015750,017370
006840,088350
034730,288330
049550,065690
187870,214150
061250,097780
066590,126640
038880,424960
028300,215380
000660,263860
005940,006800
000660,005380
123570,214270
065500,092200
025980,051600
033530,123410
001200,051600
019990,105840
0015G0,001720
010620,027580
012030,065770
003490,089590
008110,248070
042700,095340
018290,451250
114190,137400
030210,066970
005935,373220
028260,298040
009540,035720
012860,424960
105550,377330
006400,033780
041510,078860
004100,123410
024120,041650
000150,005930
377300,459510
038540,161890
030210,036570
017510,147830
005930,042370
039340,108490
000150,005940
040350,196170
012450,474610
004370,103840
025540,437730
077970,103230
006800,030610
003550,139480
039490,494120
048910,417180
030210,082740
009900,204320
003470,298040
030200,456040
012330,077500
002380,005930
200350,253450
000880,092040
010690,041650
005070,066970
047820,052300
016670,085660
006120,018670
082740,103230
001510,030610
005490,011200
009150,100790
016360,300080
001290,214450
001500,100790
064350,272210
003540,065770
003540,138930
042700,323350
030610,181710
003530,020000
247540,373220
001510,005930
189860,298040
077500,192650
021650,078590
054780,068050
036460,041020
067310,405100
115530,200230
086390,425420
094360,394280
009320,080470
145020,403870
006730,499790
009140,042110
003490,100790
001560,019990
004170,278470
004270,035900
066570,298040
020120,417180
095190,361390
001500,032640
365590,417010
066570,270660
039740,044380
067160,089230
004370,039490
000990,058470
009150,108490
001500,108490
008470,008830
003530,006400
376900,456160
205500,251270
009150,034220
073570,257720
010130,037950
001500,034220
095610,168360
005940,020560
001500,033780
000850,138360
128940,226950
092870,306620
333620,469750
013870,092200
018250,089590
012280,123700
002380,028260
003530,032350
136490,185750
003470,472850
105560,316140
207760,432430
025560,253590
067170,074610
000720,128940
005930,207940
095700,326030
004100,012280
089790,348210
020560,475430
011200,012690
021650,126600
001420,241690
031440,280360
039030,042700
089590,091810
015590,234920
003530,003550
012030,278470
016360,111770
080420,294140
007660,007810
226950,249420
282880,432470
051900,060980
005870,079550
008110,101400
0015N0,005940
117730,348340
009540,064350
034730,168360
000880,003540
012330,086280
042420,112040
037070,043090
000720,032640
015230,036890
000490,002900
003540,086900
003540,488280
160550,200350
000950,094360
086520,247540
086390,253590
045300,089790
015750,123040
023160,105740
137400,277880
122640,311320
000270,352910
039020,072710
005930,006260
048910,236810
005930,039490
000660,058470
006840,018250
019680,095720
007340,417970
090710,454910
023000,054300
005935,035420
416180,452400
001500,216050
001200,078930
004370,139480
064850,078020
018500,038110
030200,053350
003470,066970
042700,412350
355150,417010
059270,389500
251270,259960
005930,083470
001290,010280
023810,025540
005870,047810
006840,089590
073490,218410
054540,439260
181710,377300
051910,086520
007340,129920
001200,486990
127980,219130
093370,425040
282880,413390
123570,351870
040610,088290
078930,393210
027580,329180
000040,067170
313760,456040
001380,005710
051900,187870
005940,347850
001200,419530
003530,031440
009540,034020
196170,321550
005930,086280
010820,361390
006800,064850
009900,013310
031510,290120
092200,122690
001200,352820
207760,263720
042670,241560
000880,025620
005940,018290
012170,054780
004270,097950
051980,068240
005940,234340
010100,033250
278280,348370
008770,030610
168360,320000
003570,065500
008770,034230
071970,077970
030000,216050
005930,076610
036530,099440
134580,417180
055490,452400
071850,198940
047810,064350
092870,232140
089470,126600
000950,095610
034730,038540
032350,090430
003530,373220
237880,419530
053060,123040
257370,259630
006260,006800
009150,042700
025980,026040
073010,443060
000660,207940
051900,078020
071970,082740
001510,383220
011070,012330
027580,042660
006110,290670
273640,458650
032350,253450
019770,113810
267250,267260
041960,488280
0009K0,475830
068050,241840
018260,032940
089030,348210
042700,403870
036010,251370
016360,373220
004170,028260
011210,086280
036930,357780
005380,066410
003530,008730
011170,100790
033780,373220
060570,216050
023810,377330
139480,271560
090710,277810
086980,160550
000500,006340
019540,021820
086980,200350
079550,361390
005930,0126Z0
023770,331520
028050,064350
008770,028260
003540,030610
009540,183300
217190,425420
001440,373220
000270,011210
011560,029460
011070,066570
154040,294140
003540,005930
000850,039490
000660,039490
003160,092870
010120,267260
000100,039490
068270,241520
001510,003530
003570,024910
003160,089030
249420,310210
038110,085910
001290,035720
003540,005940
009470,012340
327260,474610
084370,095610
024850,047920
003470,011200
356890,411080
042660,196170
032350,123330
129920,417970
056080,160190
094820,130660
005940,019550
032790,332370
003530,006800
008830,019990
016610,105560
056080,454910
030610,078020
065450,361390
002700,044340
293490,323410
017670,100790
061250,100090
002880,005710
005940,028670
089860,137310
131400,204630
034730,128940
413390,432470
005380,127120
079550,402340
000370,025620
071950,196300
023530,280360
009470,014910
254120,469750
060310,417840
064290,092870
016360,169330
003470,278470
064290,089030
003470,069260
007340,010660
0009K0,042370
000880,003470
005930,145020
078890,297570
030610,247540
000100,0009K0
039490,079160
005380,207940
454910,475400
033640,064520
037270,361570
093520,254490
016360,086790
017670,032640
003540,272210
096250,437730
000810,032830
134580,236810
052020,187220
241710,950140
005940,010620
015760,030610
007530,053270
105550,317120
090360,475400
051910,402340
000150,034730
005940,015760
042040,251370
034120,058400
042700,066970
217190,253590
010820,448710
017370,038110
112040,377030
140670,454910
020150,078600
086790,316140
072950,355150
004080,035720
009470,417200
064400,277810
066410,088290
078020,383310
012450,373220
079900,317850
006800,034730
001530,006110
048910,066910
047810,361390
214450,352820
014910,126340
019210,049430
001270,016360
004490,007530
104460,317830
010120,062040
000880,259960
003530,035420
024880,100660
003540,267260
003550,373220
005380,039490
249420,475830
034020,298040
043360,093190
071670,092440
023530,139130
001510,105630
080520,115610
001560,043220
003230,007310
122350,212560
486990,488900
030210,267260
016610,060570
317120,437730
002320,016360
006800,323410
003540,214150
000120,078020
005940,298040
033100,189860
011930,204320
006660,018880
0009K0,207940
003470,011070
012450,451760
041930,163560
007530,023000
038880,265560
083650,298380
105840,138070
105840,240600
214430,289930
002390,016360
000660,016610
000720,005930
000810,055550
015760,083650
033250,122690
012860,265560
019770,093380
061090,494120
034020,035760
126600,130500
010660,099440
028260,030610
005930,006280
005930,006400
005935,015760
005380,086280
004690,053050
069960,082740
051600,457550
044340,225190
000950,000990
003670,020150
105630,111770
010950,046120
003470,326030
000720,007110
462350,474610
054300,093380
051980,348370
015760,267260
016610,051900
039490,051910
021080,241520
190510,192650
0009K0,006260
0091W0,0096D0
003470,030610
036010,323280
039340,040300
0093G0,0096B0
001500,051500
001820,012340
001430,139130
105560,950160
199430,454910
003470,005930
008470,092440
042660,329180
067160,237820
056080,117730
000430,054300
003670,078600
096350,101170
002920,010580
